"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fifo.csv 1",,,,"Date:","15 Dec 2025 14:26:41 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 14:34:55,0,0.500,98.998,0,0,1009252,4838032,32980,1508656,123883.958,2497.959,0,0
15-12 14:34:56,0.500,0.250,99.755,0,0,1006728,4840556,32980,1508656,595.031,1021.054,0,0
15-12 14:34:57,0.250,0,98.993,0,0,1004308,4842840,32992,1508780,278.979,1166.912,0,139.989
15-12 14:34:58,0,0,99.249,0,0,1002420,4844728,32992,1508780,214.997,676.991,0,4.000
15-12 14:34:59,0.250,0.250,99.252,0,0,1002420,4844728,32992,1508780,233.004,689.011,0,0
15-12 14:35:00,0.250,0.250,99.248,0,0,1002672,4844476,32992,1508780,278.994,1158.976,0,0
15-12 14:35:01,0.500,0,99.005,0,0,1002680,4844468,32992,1508780,173.009,635.032,0,0
15-12 14:35:02,0,0,99.252,0,0,1002436,4844712,32992,1508780,173.003,643.011,0,8.000
15-12 14:35:03,0.250,0,99.240,0,0,1002428,4844712,33000,1508780,574.945,1362.869,0,55.995
15-12 14:35:04,0.250,0,99.248,0,0,1002428,4844712,33000,1508780,320.993,742.985,0,0
15-12 14:35:05,0.500,0,99.008,0,0,1002428,4844712,33000,1508780,307.025,743.061,0,0
15-12 14:35:06,0,0.500,99.252,0,0,1002172,4844968,33000,1508780,473.012,1275.032,0,160.004
15-12 14:35:07,0.250,0.500,93.957,5.248,0,1002172,4844968,33000,1508780,246.888,696.683,0,67197.466
15-12 14:35:08,0.500,0,99.040,0,0,1002172,4844968,33000,1508780,471.189,921.369,0,4.002
15-12 14:35:09,0.250,0.250,99.496,0,0,1002160,4844968,33012,1508780,460.982,1316.948,0,55.998
15-12 14:35:10,0,0,99.258,0,0,1002160,4844968,33012,1508780,543.043,905.071,0,0
15-12 14:35:11,0.250,0.250,99.003,0,0,1002112,4844984,33012,1508812,247.008,689.023,0,0
15-12 14:35:12,0.500,0,99.232,0,0,1002112,4844984,33012,1508812,714.870,2002.635,0,0
15-12 14:35:13,0.500,0,99.507,0,0,1002112,4844984,33012,1508812,469.033,851.059,0,0
15-12 14:35:14,0.250,0.250,99.197,0,0,1002112,4844984,33012,1508812,544.707,974.476,0,0
15-12 14:35:15,0.500,0.250,98.816,0,0,1002104,4844984,33020,1508812,395.266,1255.845,0,28.019
15-12 14:35:16,0.500,0,98.742,0,0,1002104,4844984,33020,1508812,172.986,642.947,0,35.997
15-12 14:35:17,0,0.250,99.258,0,0,1002104,4844984,33020,1508812,397.030,859.066,0,908.069
15-12 14:35:18,0.250,0.250,93.746,5.000,0,1002104,4844984,33020,1508812,278.989,1158.956,0,43982.331
15-12 14:35:19,0.750,0,99.001,0,0,1002104,4844984,33020,1508812,233.002,697.007,0,0
15-12 14:35:20,0.250,0.250,99.752,0,0,1002104,4844984,33020,1508812,499.012,963.023,0,0
15-12 14:35:21,0.250,0,98.998,0,0,1002096,4844984,33028,1508812,278.993,1158.971,0,63.998
15-12 14:35:22,0.500,0.250,99.000,0,0,1002096,4844984,33028,1508812,413.001,1907.003,0,232.000
15-12 14:35:23,0.250,0.250,98.753,0,0,1002096,4844984,33028,1508812,611.021,1029.036,0,4.000
15-12 14:35:24,0.500,0.250,99.243,0,0,1002096,4844984,33028,1508812,426.969,1266.909,0,0
15-12 14:35:25,0.499,0,99.052,0,0,1002096,4844984,33028,1508812,214.570,675.647,0,0
15-12 14:35:26,0.251,0,98.953,0,0,1002088,4844984,33036,1508812,546.122,968.991,0,16.033
15-12 14:35:27,0.500,0,98.991,0,0,1002084,4844984,33036,1508816,278.974,1158.893,0,0
15-12 14:35:28,0.250,0.250,99.008,0,0,1002084,4844984,33036,1508816,173.014,635.053,0,120.010
15-12 14:35:29,0.500,0,99.244,0,0,1002084,4844984,33036,1508816,544.965,966.938,0,4.000
15-12 14:35:30,0.250,0,99.003,0,0,1002084,4844984,33036,1508816,765.020,1525.040,0,0
15-12 14:35:31,0.500,0.250,98.754,0,0,1002084,4844984,33044,1508808,589.022,905.034,0,36.001
15-12 14:35:32,0.250,0,99.500,0,0,1002076,4844984,33044,1508816,729.001,1143.002,0,0
15-12 14:35:33,0.500,0.250,98.988,0,0,1002076,4844984,33044,1508816,500.937,1320.834,0,0
15-12 14:35:34,0.500,0.250,98.936,0,0,1002076,4844984,33044,1508816,18013.394,1249.195,0,0
15-12 14:35:35,0.250,0.250,99.302,0.250,0,1002048,4844984,33052,1508836,465.245,921.485,0,52.027
15-12 14:35:36,0,0,99.016,0,0,1002048,4844984,33052,1508836,480.077,1766.284,0,0
15-12 14:35:37,0.500,0,99.254,0,0,1002048,4844984,33052,1508836,173.007,635.024,0,0
15-12 14:35:38,0.500,0.250,99.256,0,0,1002048,4844984,33052,1508836,1047.061,1504.087,0,16.001
15-12 14:35:39,0.250,0,98.988,0,0,1002048,4844984,33052,1508836,278.966,1166.860,0,0
15-12 14:35:40,0.750,0.250,98.259,0,0,1002344,4842968,33052,1510556,1905428.422,5614.508,0,0
15-12 14:35:41,1.500,1.250,96.996,0.250,0,1000016,4837676,33060,1518108,8162345.222,19842.271,0,43.998
15-12 14:35:42,1.000,0.750,96.738,0,0,998708,4829864,33060,1527000,9453628.438,25091.888,0,0
15-12 14:35:43,1.500,1.000,96.762,0,0,1013264,4805672,33060,1536396,10067949.658,25176.152,0,0
15-12 14:35:44,1.499,1.499,96.455,0,0,1005904,4802900,33060,1546340,10675254.891,25404.130,0,0
15-12 14:35:45,1.501,0.500,96.549,0,0,1001660,4797608,33060,1555672,10003857.379,26161.283,0,0
15-12 14:35:46,0.750,1.000,96.997,0,0,1001676,4788788,33068,1564200,9115709.291,23006.367,0,16.000
15-12 14:35:47,1.000,1.000,95.976,0,0,1000068,4780724,33068,1573600,10064618.542,26682.307,0,0
15-12 14:35:48,1.250,0.750,96.990,0,0,999536,4772660,33068,1581980,8978157.838,24498.410,0,0
15-12 14:35:49,1.000,1.000,96.533,0,0,1003660,4759052,33068,1591352,10070905.824,24599.331,0,0
15-12 14:35:50,1.000,1.500,96.741,0,0,1011056,4742308,33068,1600340,9530440.900,26371.556,0,0
15-12 14:35:51,1.000,0.250,98.007,0,0,1008752,4744408,33076,1600532,183060.101,7459.534,0,40.003
15-12 14:35:52,0.500,0,99.000,0,0,1007740,4745420,33076,1600532,983.001,1307.002,0,0
15-12 14:35:53,2.750,4.500,89.247,0,0,1003036,4704236,33076,1645240,47887533.357,254571.714,0,19.999
15-12 14:35:54,27.470,6.992,63.430,0,0,1039544,4621660,33076,1690048,9007.065,5075.402,0,7.991
15-12 14:35:55,52.061,4.756,41.799,0,0,1072796,4588396,33076,1690044,247.292,733.866,0,0
15-12 14:35:56,47.743,3.749,46.243,0,0,1126704,4534468,33088,1690048,690.898,4440.342,0,247.963
15-12 14:35:57,47.943,3.496,47.444,0,0,1141572,4519600,33088,1690048,2134.464,3976.276,0,0
15-12 14:35:58,47.771,4.502,47.021,0,0,1228256,4432912,33088,1690052,1803.796,1815.802,0,232.102
15-12 14:35:59,75.741,4.749,17.748,0,0,1279156,4382008,33088,1690052,5717.314,1272.847,0,0
15-12 14:36:00,55.024,3.502,38.017,0,0,1335208,4371928,33088,1645188,15910.031,10164.492,0,0
15-12 14:36:01,77.000,4.250,16.500,0,0,1353228,4353896,33096,1645192,12273.029,13859.033,0,132.000
15-12 14:36:02,3.502,0.750,95.299,0,0,1353104,4353896,33096,1645316,2472.270,121839.584,0,0
15-12 14:36:03,19.471,1.498,78.135,0,0,1371244,4335752,33096,1645320,3710.534,7585.824,0,0
15-12 14:36:04,3.505,0.250,95.645,0,0,1357620,4349376,33096,1645320,1267.918,2043.090,0,12.018
15-12 14:36:05,0.750,0.500,98.734,0,0,1354424,4352572,33096,1645320,1067.826,1747.715,0,0
15-12 14:36:06,1.000,0.500,98.007,0,0,1348784,4358212,33096,1645320,2534.185,3393.248,0,0
15-12 14:36:07,0.750,0,98.738,0.250,0,1343952,4363020,33104,1645320,1067.866,1747.781,0,71.991
15-12 14:36:08,0.750,0.500,98.498,0,0,1339812,4367160,33104,1645320,993.984,1693.973,0,0
15-12 14:36:09,0.500,0,98.747,0,0,1336232,4370740,33104,1645320,1455.953,2487.919,0,23.999
15-12 14:36:10,1.000,0,98.512,0,0,1333040,4373932,33104,1645320,1479.173,1847.216,0,0
15-12 14:36:11,0.750,0.500,98.511,0,0,1330964,4375988,33104,1645324,1156.130,1790.201,0,0
15-12 14:36:12,0.500,0,98.719,0,0,1328576,4378336,33112,1645356,1395.555,2433.224,0,27.991
15-12 14:36:13,2.501,0.250,96.533,0,0,1326676,4380236,33112,1645356,1978.678,2033.697,0,0
15-12 14:36:14,1.000,0.750,94.494,3.750,0,1324964,4381948,33112,1645356,1187.923,1855.880,0,30218.045
15-12 14:36:15,0.250,0.500,93.508,4.750,0,1323736,4383176,33112,1645356,1620.145,2658.238,0,61289.487
15-12 14:36:16,1.250,0.500,98.501,0,0,1323732,4383180,33112,1645356,2106.027,2059.026,0,40.001
15-12 14:36:17,1.250,0.250,97.497,0,0,1323720,4383180,33124,1645356,1289.964,1909.946,0,75.998
15-12 14:36:18,1.000,0.750,96.993,1.250,0,1323720,4383180,33124,1645356,1531.886,2603.807,0,18238.648
15-12 14:36:19,0.749,0.250,98.408,0,0,1323720,4383180,33124,1645356,1766.354,1799.323,0,26703.116
15-12 14:36:20,0.751,0.250,98.350,0,0,1323720,4383180,33124,1645356,1061.079,2270.309,0,0
15-12 14:36:21,0.250,0,98.739,0,0,1323720,4383180,33124,1645356,1619.823,2657.710,0,0
15-12 14:36:22,1.250,0.250,98.716,0,0,1323720,4383180,33124,1645356,1870.357,2997.969,0,0
15-12 14:36:23,0.500,0.250,98.553,0,0,1323708,4383180,33136,1645356,1054.572,1748.948,0,88.048
15-12 14:36:24,0.750,0.250,99.250,0,0,1323708,4383180,33136,1645356,1563.997,2549.995,0,0
15-12 14:36:25,0.750,0.500,93.747,4.500,0,1323960,4382928,33136,1645356,1768.942,1800.941,0,44874.540
15-12 14:36:26,0.750,0,98.735,0,0,1323960,4382928,33136,1645356,993.854,1693.751,0,7.999
15-12 14:36:27,1.250,0.250,98.007,0,0,1323960,4382928,33136,1645356,2808.200,3077.219,0,0
15-12 14:36:28,0.750,0.250,98.736,0,0,1323960,4382928,33136,1645356,1918.723,1908.724,0,0
15-12 14:36:29,0.750,0.250,98.773,0,0,1323952,4382928,33144,1645356,2196.505,2630.605,0,52.012
15-12 14:36:30,1.000,0.250,97.754,0,0,1323948,4382928,33144,1645360,2584.094,3342.121,0,0
15-12 14:36:31,1.000,0,98.743,0,0,1324172,4382704,33144,1645360,3871.740,3692.752,0,0
15-12 14:36:32,1.000,0.500,98.254,0,0,1324172,4382704,33144,1645360,1836.082,2330.104,0,4.000
15-12 14:36:33,0.498,0,98.093,0,0,1324172,4382704,33144,1645360,1953.893,2862.125,0,0
15-12 14:36:34,0.753,0,99.405,0,0,1324172,4382704,33144,1645360,2500.188,2342.546,0,0
15-12 14:36:35,3.748,0.999,94.702,0,0,1329184,4377664,33152,1645380,5342.282,22118.746,0,23.988
15-12 14:36:36,0.750,0,98.552,0,0,1329936,4376908,33152,1645384,1863.980,3352.762,0,120.063
15-12 14:36:37,1.500,0.750,97.497,0,0,1331668,4375172,33152,1645388,2698.906,5846.797,0,0
15-12 14:36:38,1.000,0.250,98.750,0,0,1331412,4375428,33152,1645388,1290.004,1928.007,0,0
15-12 14:36:39,0.750,0,98.251,0,0,1331412,4375428,33152,1645388,2804.034,3693.045,0,0
15-12 14:36:40,0.500,0,98.991,0,0,1331412,4375428,33152,1645388,1845.838,2288.799,0,0
15-12 14:36:41,1.000,0.250,97.752,0,0,1331404,4375428,33160,1645388,2984.065,2236.048,0,80.002
15-12 14:36:42,1.500,1.000,97.250,0,0,1334448,4367392,33160,1650368,5511737.157,17572.953,0,0
15-12 14:36:43,1.750,0.750,96.235,0,0,1334556,4357312,33160,1660028,10338074.069,25316.955,0,0
15-12 14:36:44,1.499,0.750,96.716,0,0,1335112,4345972,33160,1670532,11152450.419,30950.217,0,0
15-12 14:36:45,2.501,1.501,95.800,0,0,1340900,4329592,33160,1680864,11026288.700,33046.376,0,0
15-12 14:36:46,1.250,0.750,96.501,0,0,1341992,4318252,33168,1690844,10884083.620,31205.234,0,48.000
15-12 14:36:47,1.750,1.000,95.763,0,0,1351792,4298104,33168,1700884,10614263.245,28409.860,0,0
15-12 14:36:48,1.750,1.000,96.748,0,0,1349400,4291300,33168,1709836,9659795.060,25594.430,0,0
15-12 14:36:49,1.500,0.750,96.472,0,0,1351080,4279960,33168,1719236,9996738.797,27557.000,0,47.986
15-12 14:36:50,1.000,1.500,95.735,0,0,1348996,4272148,33168,1728884,10407175.819,30041.265,0,0
15-12 14:36:51,5.492,1.498,91.859,0,0,1354624,4258288,33180,1736896,8422015.550,39509.458,0,43.933
15-12 14:36:52,6.512,1.252,90.919,0,0,1362208,4250504,33180,1737080,10937.291,179818.606,0,0
15-12 14:36:53,2.250,0.750,96.748,0,0,1351196,4261516,33180,1737080,5127.872,10485.738,0,0
15-12 14:36:54,0.250,0.250,99.000,0,0,1351196,4261516,33180,1737080,1226.996,2416.993,0,100.000
15-12 14:36:55,0.750,0,99.004,0,0,1350552,4262160,33180,1737080,543.021,941.036,0,0
