"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu04",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fifo_new04.csv 1",,,,"Date:","16 Dec 2025 17:09:41 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 17:18:49,0,0.250,99.500,0,0,249972,6648852,34572,485512,60.000,338.000,0,8.000
16-12 17:18:50,0,0,99.210,0,0,249964,6648852,34580,485512,59.976,345.861,0,23.990
16-12 17:18:51,0.500,0,99.544,0,0,249964,6648852,34580,485512,102.045,388.172,0,0
16-12 17:18:52,0,0,99.250,0,0,249964,6648852,34580,485512,60.000,337.999,0,0
16-12 17:18:53,0.250,0.250,99.486,0,0,249964,6648852,34580,485512,119.983,919.871,0,0
16-12 17:18:54,0,0.248,98.883,0,0,249932,6648852,34580,485544,59.628,335.905,0,0
16-12 17:18:55,0.251,0,99.824,0,0,249932,6648852,34580,485544,60.347,339.954,0,0
16-12 17:18:56,0.250,0.250,99.055,0,0,249924,6648852,34588,485544,102.057,380.212,0,20.011
16-12 17:18:57,0.250,0,99.751,0,0,249924,6648852,34588,485544,875.013,1155.017,0,4.000
16-12 17:18:58,0,0.248,98.626,0,0,249924,6648852,34588,485544,258.365,504.805,0,0
16-12 17:18:59,0.503,0,99.626,0,0,249924,6648852,34588,485544,60.379,340.136,0,40.253
16-12 17:19:00,0,0,99.493,0,0,249924,6648852,34588,485544,59.846,345.109,0,0
16-12 17:19:01,0.501,0,99.260,0,0,249924,6648852,34588,485544,102.268,380.997,0,0
16-12 17:19:02,0.250,0,99.001,0,0,249916,6648852,34596,485544,60.000,338.002,0,32.000
16-12 17:19:03,0,0,100.000,0,0,249916,6648852,34596,485544,60.000,345.999,0,0
16-12 17:19:04,0.250,0.500,98.998,0,0,249916,6648852,34596,485544,179.996,445.990,0,0
16-12 17:19:05,0,0.250,99.661,0,0,249916,6648852,34596,485544,59.946,337.697,0,0
16-12 17:19:06,0,0,99.091,0,0,249916,6648852,34596,485544,222.205,434.401,0,0
16-12 17:19:07,0.749,0,99.382,0,0,249916,6648852,34596,485544,59.929,337.600,0,0
16-12 17:19:08,0,0,99.117,0,0,249916,6648852,34604,485536,126.149,392.465,0,52.062
16-12 17:19:09,0,0.250,99.751,0,0,249908,6648852,34604,485544,60.000,346.003,0,0
16-12 17:19:10,0.250,0,98.962,0,0,249908,6648852,34604,485544,59.977,337.870,0,0
16-12 17:19:11,0,0,99.544,0,0,249908,6648852,34604,485544,60.027,338.150,0,0
16-12 17:19:12,0.250,0,99.245,0,0,249908,6648852,34604,485544,101.995,379.981,0,4.000
16-12 17:19:13,0.250,0,99.499,0,0,249908,6648852,34604,485544,59.999,345.996,0,0
16-12 17:19:14,0.250,0,99.250,0,0,249908,6648852,34612,485536,60.000,337.999,0,20.000
16-12 17:19:15,0,0.250,99.623,0,0,249900,6648852,34612,485544,59.924,345.561,0,0
16-12 17:19:16,0,0,99.126,0,0,249900,6648852,34612,485544,304.387,506.644,0,0
16-12 17:19:17,0.250,0.250,99.502,0,0,249900,6648852,34612,485544,162.003,434.008,0,0
16-12 17:19:18,0,0.250,99.504,0,0,249900,6648852,34612,485544,120.004,1502.054,0,0
16-12 17:19:19,0.750,0,99.745,0,0,249900,6648852,34612,485544,179.991,445.978,0,0
16-12 17:19:20,0,0,98.955,0.250,0,249892,6648852,34620,485544,119.945,391.821,0,15.993
16-12 17:19:21,0,0,99.301,0,0,249892,6648852,34620,485544,60.031,346.177,0,0
16-12 17:19:22,0.250,0,99.752,0,0,249892,6648852,34620,485544,102.002,1014.020,0,0
16-12 17:19:23,0,0,99.000,0,0,249892,6648852,34620,485544,60.000,338.001,0,0
16-12 17:19:24,0.250,0,99.492,0,0,249892,6648852,34620,485544,59.995,337.973,0,0
16-12 17:19:25,0.250,0,99.749,0,0,249892,6648852,34620,485544,60.000,337.998,0,0
16-12 17:19:26,0.250,0,99.250,0,0,249892,6648852,34628,485536,246.000,446.001,0,12.000
16-12 17:19:27,0.250,0.250,99.499,0,0,249880,6648852,34628,485548,161.999,441.996,0,0
16-12 17:19:28,0.250,0.500,98.984,0,0,249880,6648852,34628,485548,125.980,391.937,0,0
16-12 17:19:29,0.250,0,99.519,0,0,249880,6648852,34628,485548,60.012,338.066,0,0
16-12 17:19:30,0.250,0,99.480,0,0,249880,6648852,34628,485548,311.936,499.898,0,0
16-12 17:19:31,0,0,99.020,0,0,249880,6648852,34628,485548,122.025,392.079,0,0
16-12 17:19:32,0.750,0.500,99.004,0,0,249872,6648852,34636,485548,126.005,392.017,0,16.001
16-12 17:19:33,0,0,99.494,0,0,249872,6648852,34636,485548,101.994,387.978,0,0
16-12 17:19:34,0,0.250,99.505,0,0,249872,6648852,34636,485548,60.003,338.017,0,0
16-12 17:19:35,0,0,99.247,0,0,249872,6648852,34636,485548,59.998,337.989,0,0
16-12 17:19:36,0.500,0,99.496,0,0,249872,6648852,34636,485548,59.998,337.986,0,0
16-12 17:19:37,0.250,0,99.504,0,0,249872,6648852,34636,485548,60.003,338.015,0,0
16-12 17:19:38,0,0,99.246,0,0,249864,6648852,34644,485548,101.996,379.987,0,12.000
16-12 17:19:39,0,0,99.259,0,0,249864,6648852,34644,485548,60.005,346.031,0,0
16-12 17:19:40,0,0,99.997,0,0,249864,6648852,34644,485548,125.997,391.990,0,4.000
16-12 17:19:41,0.250,0,98.997,0,0,249864,6648852,34644,485548,59.998,345.988,0,0
16-12 17:19:42,0,0,99.755,0,0,249864,6648852,34644,485548,120.005,392.018,0,0
16-12 17:19:43,0.500,0,99.251,0,0,249864,6648852,34644,485548,180.001,392.003,0,4.000
16-12 17:19:44,0.250,0.250,99.245,0,0,249856,6648852,34652,485548,161.992,441.978,0,27.999
16-12 17:19:45,0,0.250,99.746,0,0,249856,6648852,34652,485548,119.995,399.984,0,0
16-12 17:19:46,0.250,0,99.005,0,0,249856,6648852,34652,485548,60.003,338.018,0,0
16-12 17:19:47,0.500,0.250,99.505,0,0,249856,6648852,34652,485548,60.003,338.017,0,0
16-12 17:19:48,0,0,99.493,0,0,249856,6648852,34652,485548,59.996,337.977,0,0
16-12 17:19:49,0,0,99.256,0,0,249856,6648852,34652,485548,168.010,434.026,0,0
16-12 17:19:50,0,0.250,99.739,0,0,249848,6648852,34660,485548,125.986,391.956,0,11.999
16-12 17:19:51,0.250,0,99.010,0,0,249848,6648852,34660,485548,60.006,882.091,0,8.001
16-12 17:19:52,0.500,0,99.246,0,0,249848,6648852,34660,485548,239.990,453.980,0,0
16-12 17:19:53,0,0,99.751,0,0,249848,6648852,34660,485548,126.001,392.003,0,0
16-12 17:19:54,0,0.250,99.003,0,0,249848,6648852,34660,485548,60.002,338.009,0,0
16-12 17:19:55,0.500,0.250,99.491,0,0,249812,6648852,34660,485580,101.991,379.965,0,0
16-12 17:19:56,0,0,99.510,0,0,249812,6648852,34660,485580,180.018,392.038,0,0
16-12 17:19:57,0.250,0,99.500,0,0,249812,6648852,34668,485572,126.000,392.000,0,32.000
16-12 17:19:58,0.250,0.250,98.908,0,0,249804,6648852,34668,485580,119.889,399.630,0,0
16-12 17:19:59,0.250,0,98.824,0,0,249804,6648852,34668,485580,59.893,337.400,0,35.936
16-12 17:20:00,0.750,0.500,98.787,0,0,249804,6648852,34668,485580,222.084,442.166,0,0
16-12 17:20:01,0.752,0.501,98.231,0,0,251816,6646840,34668,485580,1001.355,1209.845,0,0
16-12 17:20:02,0,0,99.500,0,0,251816,6646840,34668,485580,60.000,338.001,0,12.000
16-12 17:20:03,0,0,99.443,0,0,251816,6646840,34676,485572,59.966,345.803,0,47.973
16-12 17:20:04,0.750,0.250,99.054,0,0,251808,6646840,34676,485580,120.065,400.216,0,0
16-12 17:20:05,0,0,99.501,0,0,251808,6646840,34676,485580,162.002,380.006,0,0
16-12 17:20:06,0,0.250,99.743,0,0,251808,6646840,34676,485580,59.996,337.977,0,7.999
16-12 17:20:07,0,0,99.005,0,0,251808,6646840,34676,485580,60.003,346.017,0,0
16-12 17:20:08,0.500,0,99.745,0,0,251808,6646840,34676,485580,59.997,337.983,0,35.998
16-12 17:20:09,0.250,0,99.245,0.250,0,251808,6646840,34684,485572,119.994,399.981,0,11.999
16-12 17:20:10,0,0,99.493,0,0,251800,6646840,34684,485580,101.993,387.973,0,0
16-12 17:20:11,0.500,0.250,99.011,0,0,251800,6646840,34684,485580,60.007,338.038,0,0
16-12 17:20:12,0.250,0,99.750,0,0,251800,6646840,34684,485580,60.000,338.000,0,0
16-12 17:20:13,0,0,99.250,0,0,251800,6646840,34684,485580,60.000,338.000,0,0
16-12 17:20:14,0.250,0,99.743,0,0,251800,6646840,34684,485580,119.992,391.974,0,4.000
16-12 17:20:15,0.250,0,99.007,0,0,251792,6646840,34692,485580,162.011,442.030,0,16.001
16-12 17:20:16,0.250,0,99.499,0,0,251792,6646840,34692,485580,59.999,345.997,0,0
16-12 17:20:17,0,0,99.252,0,0,251788,6646840,34692,485584,60.001,338.006,0,0
16-12 17:20:18,0.250,0.250,99.739,0,0,251788,6646840,34692,485584,193.978,1555.826,0,0
16-12 17:20:19,0.250,0.250,99.260,0,0,251788,6646840,34692,485584,60.006,338.034,0,0
16-12 17:20:20,0.250,0.250,99.249,0,0,251788,6646840,34692,485584,101.999,915.994,0,0
16-12 17:20:21,0,0,99.251,0,0,251788,6646840,34700,485576,60.000,338.002,0,12.000
16-12 17:20:22,0,0,99.500,0,0,251780,6646840,34700,485584,60.000,346.000,0,8.000
16-12 17:20:23,0.500,0,99.501,0,0,251780,6646840,34700,485584,60.001,346.003,0,0
16-12 17:20:24,0.500,0.250,98.946,0,0,251780,6646840,34700,485584,59.967,337.816,0,3.998
16-12 17:20:25,0.250,0,99.049,0,0,251780,6646840,34700,485584,162.080,442.217,0,0
16-12 17:20:26,0.250,0.250,99.361,0,0,251780,6646840,34700,485584,119.832,391.452,0,0
16-12 17:20:27,0.250,0.250,99.113,0,0,251772,6646840,34708,485584,186.213,392.449,0,24.028
16-12 17:20:28,0.250,0,99.377,0,0,251772,6646840,34708,485584,59.926,345.572,0,0
16-12 17:20:29,0,0,99.064,0,0,251772,6646840,34708,485584,60.039,338.219,0,0
16-12 17:20:30,0.500,0.250,98.577,0,0,251772,6646840,34708,485584,102.079,380.295,0,0
16-12 17:20:31,1.000,0,99.014,0,0,251996,6646616,34708,485584,386.054,579.081,0,0
16-12 17:20:32,0.750,0.250,98.751,0.250,0,249332,6649276,34708,485588,6089.043,2734.019,0,248.002
16-12 17:20:33,0.250,0.250,98.998,0,0,249324,6649276,34716,485588,59.999,345.994,0,47.999
16-12 17:20:34,0.250,0.250,99.742,0,0,249324,6649276,34716,485588,119.991,399.970,0,0
16-12 17:20:35,0.250,0,99.256,0,0,249324,6649276,34716,485588,102.006,380.024,0,0
16-12 17:20:36,0,0,99.251,0,0,249324,6649276,34716,485588,60.001,338.005,0,0
16-12 17:20:37,0,0,99.233,0,0,249324,6649276,34716,485588,59.990,337.944,0,3.999
16-12 17:20:38,0.500,0.250,99.014,0,0,247196,6651400,34716,485588,392.057,661.096,0,0
16-12 17:20:39,0.500,0,99.503,0,0,247440,6651148,34724,485588,180.005,446.013,0,24.001
16-12 17:20:40,0,0,99.250,0,0,247440,6651148,34724,485588,102.000,387.999,0,44.000
16-12 17:20:41,0.500,0.500,99.215,0,0,247440,6651148,34724,485588,59.979,345.879,0,0
16-12 17:20:42,0,0.250,99.528,0,0,247440,6651148,34724,485588,60.017,338.095,0,0
16-12 17:20:43,0,0,99.258,0,0,247440,6651148,34724,485588,60.005,338.028,0,4.000
16-12 17:20:44,0,0.250,99.454,0,0,247440,6651148,34724,485588,59.972,345.840,0,0
16-12 17:20:45,0.250,0,99.372,0,0,247432,6651148,34732,485588,183.763,397.486,0,15.979
16-12 17:20:46,0.751,0,99.154,0,0,247432,6651148,34732,485588,132.205,442.686,0,0
16-12 17:20:47,0,0,99.502,0,0,247432,6651148,34732,485588,60.001,338.007,0,0
16-12 17:20:48,0,0,99.253,0,0,247432,6651148,34732,485588,120.003,392.011,0,0
16-12 17:20:49,0.250,0,99.509,0,0,247432,6651148,34732,485588,126.011,928.082,0,0
16-12 17:20:50,0,0.500,99.446,0.250,0,247432,6651148,34740,485580,59.967,337.816,0,15.991
16-12 17:20:51,0.500,0,99.301,0,0,247432,6651148,34740,485580,102.053,388.200,0,0
16-12 17:20:52,0.250,0,99.495,0,0,247424,6651148,34740,485588,59.997,337.982,0,0
16-12 17:20:53,0,0.250,99.458,0,0,247424,6651148,34740,485588,59.975,337.857,0,3.998
16-12 17:20:54,0.250,0,99.054,0,0,247644,6650896,34740,485620,60.033,436.240,0,0
16-12 17:20:55,0.249,0,98.890,0,0,247644,6650896,34740,485620,59.783,336.775,0,0
16-12 17:20:56,0.251,0,99.361,0,0,247636,6650896,34748,485620,102.371,381.384,0,16.058
16-12 17:20:57,0.250,0.250,99.485,0,0,248140,6650392,34748,485620,1076.832,1305.797,0,0
16-12 17:20:58,0.500,0,99.512,0,0,248140,6650392,34748,485620,60.007,338.041,0,0
16-12 17:20:59,0.250,0.500,99.231,0,0,248140,6650392,34748,485620,59.989,337.937,0,35.993
16-12 17:21:00,0,0,99.555,0,0,248140,6650392,34748,485620,119.765,399.218,0,0
16-12 17:21:01,0.251,0,99.211,0,0,248140,6650392,34748,485620,102.217,380.809,0,0
16-12 17:21:02,0.250,0,99.250,0,0,248132,6650392,34756,485620,180.000,392.000,0,32.000
16-12 17:21:03,0.250,0,99.006,0.250,0,248132,6650392,34756,485620,60.004,346.022,0,128.008
16-12 17:21:04,0.250,0.250,99.753,0,0,248132,6650392,34756,485620,60.002,346.009,0,0
16-12 17:21:05,0.249,0,99.007,0,0,248132,6650392,34756,485620,59.853,337.174,0,0
16-12 17:21:06,0,0.251,99.739,0,0,248128,6650392,34756,485624,102.245,380.912,0,0
16-12 17:21:07,0.500,0.250,99.254,0,0,248128,6650392,34756,485624,60.002,338.012,0,0
16-12 17:21:08,0,0,99.498,0,0,248128,6650392,34764,485616,59.999,337.994,0,20.000
16-12 17:21:09,0.250,0,99.247,0,0,248120,6650392,34764,485624,59.998,345.989,0,0
16-12 17:21:10,0.250,0,99.336,0,0,248120,6650392,34764,485624,59.901,337.444,0,0
16-12 17:21:11,0.250,0,99.417,0,0,248120,6650392,34764,485624,102.172,380.641,0,0
16-12 17:21:12,0,0,99.252,0,0,248120,6650392,34764,485624,60.001,338.005,0,0
16-12 17:21:13,0.500,0.250,99.744,0,0,248120,6650392,34764,485624,59.997,337.981,0,0
16-12 17:21:14,0,0.250,99.005,0,0,248112,6650392,34772,485624,126.007,392.021,0,12.001
16-12 17:21:15,0.249,0,99.547,0,0,248112,6650392,34772,485624,59.878,345.296,0,31.935
16-12 17:21:16,0.250,0,99.197,0,0,248112,6650392,34772,485624,102.203,388.772,0,4.008
16-12 17:21:17,0,0,99.496,0,0,248112,6650392,34772,485624,59.998,345.987,0,0
16-12 17:21:18,0.250,0.250,99.503,0,0,248112,6650392,34772,485624,180.005,1026.029,0,0
16-12 17:21:19,0.500,0,99.254,0,0,248112,6650392,34772,485624,300.013,1610.071,0,0
16-12 17:21:20,0,0.250,99.651,0,0,248104,6650392,34780,485624,59.940,337.664,0,15.984
16-12 17:21:21,0,0,99.352,0,0,248104,6650392,34780,485624,102.105,388.398,0,0
16-12 17:21:22,0,0.500,99.248,0,0,248104,6650392,34780,485624,59.999,337.992,0,0
16-12 17:21:23,0.750,0,99.506,0,0,248104,6650392,34780,485624,60.004,338.022,0,0
16-12 17:21:24,0,0.250,99.747,0,0,248104,6650392,34780,485624,59.998,337.989,0,8.000
16-12 17:21:25,0.250,0,98.853,0,0,248104,6650392,34780,485624,59.911,345.486,0,0
16-12 17:21:26,0.250,0,99.392,0,0,248096,6650392,34788,485624,168.241,434.622,0,24.034
16-12 17:21:27,0,0,99.503,0,0,248096,6650392,34788,485624,60.002,346.012,0,0
16-12 17:21:28,0.250,0,99.251,0,0,248096,6650392,34788,485624,134.002,392.005,0,4.000
16-12 17:21:29,0,0,99.497,0,0,248096,6650392,34788,485624,331.991,513.987,0,0
16-12 17:21:30,0.748,0,99.230,0,0,248096,6650392,34788,485624,59.837,337.084,0,0
16-12 17:21:31,0.251,0,99.014,0,0,248096,6650392,34788,485624,102.272,381.015,0,0
16-12 17:21:32,0,0.250,99.758,0,0,248088,6650392,34796,485624,60.005,338.027,0,12.001
16-12 17:21:33,0.250,0.500,98.999,0,0,248088,6650392,34796,485624,59.999,345.996,0,0
16-12 17:21:34,0.250,0,99.750,0,0,248088,6650392,34796,485624,60.000,337.999,0,0
16-12 17:21:35,0,0,99.068,0,0,248088,6650392,34796,485624,119.780,391.283,0,0
16-12 17:21:36,0,0.250,99.437,0,0,248088,6650392,34796,485624,102.192,380.715,0,0
16-12 17:21:37,0.250,0,99.495,0,0,248088,6650392,34804,485616,133.993,391.981,0,11.999
16-12 17:21:38,0.250,0,99.251,0,0,248080,6650392,34804,485624,60.001,346.004,0,0
16-12 17:21:39,0.500,0.250,99.250,0,0,248080,6650392,34804,485624,120.000,391.999,0,0
16-12 17:21:40,0,0,99.207,0,0,248080,6650392,34804,485624,125.946,391.831,0,0
16-12 17:21:41,0,0.250,99.043,0,0,248080,6650392,34804,485624,60.026,338.146,0,0
16-12 17:21:42,0.500,0.250,99.500,0,0,248080,6650392,34804,485624,102.000,380.000,0,0
16-12 17:21:43,0.247,0,98.343,0,0,248080,6650392,34812,485616,132.441,387.440,0,11.860
16-12 17:21:44,0.253,0,100.685,0,0,248072,6650392,34812,485624,317.740,514.051,0,0
16-12 17:21:45,0.249,0,98.992,0,0,248072,6650392,34812,485624,59.844,337.121,0,0
16-12 17:21:46,0,0,98.292,0,0,248072,6650392,34812,485624,124.784,388.216,0,0
16-12 17:21:47,0.253,0.253,100.830,0,0,248072,6650392,34812,485624,103.105,1024.981,0,0
16-12 17:21:48,0.250,0,99.156,0,0,248072,6650392,34812,485624,60.094,338.532,0,4.006
16-12 17:21:49,0.250,0,99.501,0,0,248072,6650392,34820,485616,120.001,400.003,0,16.000
16-12 17:21:50,0.250,0,99.387,0,0,248064,6650392,34820,485624,193.780,453.485,0,15.982
16-12 17:21:51,0.250,0,99.116,0,0,248064,6650392,34820,485624,60.070,346.405,0,0
16-12 17:21:52,0,0,99.501,0,0,248064,6650392,34820,485624,102.001,380.003,0,0
16-12 17:21:53,0.250,0.250,99.751,0,0,248064,6650392,34820,485624,120.002,392.006,0,0
16-12 17:21:54,0.250,0.500,98.752,0,0,248768,6649652,34820,485656,134.003,392.010,0,0
16-12 17:21:55,0,0,99.512,0.249,0,248756,6649652,34828,485660,133.680,391.063,0,31.924
16-12 17:21:56,0.501,0.251,99.226,0,0,248756,6649652,34828,485660,60.137,346.791,0,0
16-12 17:21:57,0.250,0,99.264,0,0,248756,6649652,34828,485660,102.014,380.052,0,0
16-12 17:21:58,0,0,99.748,0,0,248756,6649652,34828,485660,125.997,391.992,0,0
16-12 17:21:59,0.249,0,98.547,0,0,248756,6649652,34828,485660,59.877,337.304,0,39.918
16-12 17:22:00,0.750,0.250,98.989,0,0,248756,6649652,34828,485660,59.993,345.960,0,0
16-12 17:22:01,0.251,0,98.714,0,0,248748,6649652,34836,485660,1019.205,1246.697,0,36.078
16-12 17:22:02,0.250,0,99.493,0,0,248740,6649652,34844,485660,161.989,441.971,0,23.998
16-12 17:22:03,0.250,0.250,99.257,0,0,248740,6649652,34844,485660,60.004,346.025,0,0
16-12 17:22:04,0.250,0.250,99.242,0,0,248740,6649652,34844,485660,59.995,337.971,0,0
16-12 17:22:05,0.250,0,99.612,0,0,248740,6649652,34844,485660,119.834,391.458,0,0
16-12 17:22:06,0.250,0,99.650,0,0,248740,6649652,34844,485660,60.090,338.510,0,0
16-12 17:22:07,0,0.250,98.997,0,0,248740,6649652,34844,485660,161.996,433.988,0,0
16-12 17:22:08,0.250,0,99.749,0,0,248732,6649652,34852,485660,193.998,445.995,0,12.000
16-12 17:22:09,0.250,0,99.247,0,0,248732,6649652,34852,485660,59.998,345.989,0,0
16-12 17:22:10,0.250,0,99.366,0,0,248732,6649652,34852,485660,59.919,337.544,0,0
16-12 17:22:11,0.250,0.250,99.638,0,0,248732,6649652,34852,485660,60.083,338.467,0,0
16-12 17:22:12,0.250,0,99.000,0,0,248732,6649652,34852,485660,168.000,433.999,0,0
16-12 17:22:13,0,0.250,99.494,0,0,248732,6649652,34852,485660,243.984,451.971,0,0
16-12 17:22:14,0.248,0.248,98.295,0,0,248732,6649652,34860,485652,132.711,388.230,0,11.885
16-12 17:22:15,0.504,0,100.523,0,0,248724,6649652,34860,485660,201.550,457.519,0,0
16-12 17:22:16,0.251,0,99.456,0,0,248724,6649652,34860,485660,134.278,937.939,0,0
16-12 17:22:17,0,0,99.500,0,0,248724,6649652,34860,485660,161.999,433.998,0,0
16-12 17:22:18,0.500,0,99.502,0,0,248724,6649652,34860,485660,60.001,338.006,0,0
16-12 17:22:19,0.250,0.250,99.228,0,0,248724,6649652,34860,485660,119.973,1501.665,0,3.999
16-12 17:22:20,0.250,0,98.961,0,0,248724,6649652,34868,485652,59.976,345.863,0,15.994
16-12 17:22:21,0.500,0,99.809,0,0,248716,6649652,34868,485660,120.071,400.236,0,0
16-12 17:22:22,0.250,0,99.252,0,0,248716,6649652,34868,485660,102.002,380.006,0,0
16-12 17:22:23,0.250,0,99.000,0,0,248716,6649652,34868,485660,179.999,391.999,0,0
16-12 17:22:24,0,0,99.086,0,0,248716,6649652,34868,485660,178.355,388.417,0,3.963
16-12 17:22:25,0.252,0,99.956,0,0,248716,6649652,34868,485660,120.854,402.846,0,0
16-12 17:22:26,0,0,99.473,0.251,0,248708,6649652,34876,485660,180.404,392.880,0,60.135
16-12 17:22:27,0.500,0,99.245,0,0,248708,6649652,34876,485660,101.995,387.980,0,0
16-12 17:22:28,0,0,99.498,0,0,248708,6649652,34876,485660,179.997,391.993,0,0
16-12 17:22:29,0.500,0.250,99.248,0,0,248708,6649652,34876,485660,59.999,337.993,0,0
16-12 17:22:30,0,0,99.592,0,0,248708,6649652,34876,485660,59.905,337.464,0,0
16-12 17:22:31,0.250,0,99.151,0,0,248708,6649652,34876,485660,120.183,392.598,0,0
16-12 17:22:32,0.750,0.250,99.008,0,0,248708,6649652,34884,485652,102.008,380.031,0,16.001
16-12 17:22:33,0.250,0,99.750,0,0,248700,6649652,34884,485660,60.000,346.001,0,0
16-12 17:22:34,0,0,99.249,0,0,248700,6649652,34884,485660,60.000,337.998,0,0
16-12 17:22:35,0.250,0,99.587,0,0,248700,6649652,34884,485660,133.781,391.360,0,0
16-12 17:22:36,0,0.250,99.167,0,0,248700,6649652,34884,485660,60.102,338.572,0,0
16-12 17:22:37,0.250,0.250,99.496,0,0,248700,6649652,34884,485660,101.995,379.983,0,0
16-12 17:22:38,0.500,0,99.506,0,0,248692,6649652,34892,485660,120.007,392.023,0,12.001
16-12 17:22:39,0.250,0,99.249,0,0,248692,6649652,34892,485660,119.999,399.996,0,0
16-12 17:22:40,0,0.250,99.690,0,0,248692,6649652,34892,485660,59.964,337.797,0,0
16-12 17:22:41,0.250,0,99.305,0,0,248692,6649652,34892,485660,134.074,392.216,0,0
16-12 17:22:42,0,0,99.256,0,0,248692,6649652,34892,485660,162.010,434.026,0,0
16-12 17:22:43,0.500,0.250,99.246,0,0,248692,6649652,34892,485660,119.995,391.983,0,0
16-12 17:22:44,0.250,0,98.750,0.250,0,248680,6649652,34900,485664,60.000,338.000,0,12.000
16-12 17:22:45,0.250,0,99.880,0,0,248680,6649652,34900,485664,59.928,880.941,0,0
16-12 17:22:46,0,0,99.364,0,0,248680,6649652,34900,485664,60.069,338.387,0,0
16-12 17:22:47,0,0.250,99.006,0,0,248680,6649652,34900,485664,102.006,380.022,0,0
16-12 17:22:48,1.000,0,99.748,0,0,248680,6649652,34900,485664,133.997,391.990,0,0
16-12 17:22:49,0,0,99.251,0,0,248680,6649652,34900,485664,60.001,338.004,0,0
16-12 17:22:50,0.249,0.249,99.264,0,0,248680,6649652,34908,485656,59.858,337.198,0,15.962
16-12 17:22:51,0,0.251,99.240,0,0,248680,6649652,34908,485656,60.145,346.837,0,0
16-12 17:22:52,0,0,99.496,0,0,248672,6649652,34908,485664,101.995,379.983,0,0
16-12 17:22:53,0.500,0.250,99.006,0,0,248672,6649652,34908,485664,240.015,446.027,0,0
16-12 17:22:54,0,0,99.244,0,0,248672,6649652,34908,485664,179.990,445.975,0,0
16-12 17:22:55,0,0,99.292,0,0,248628,6649652,34916,485700,119.749,391.179,0,19.958
16-12 17:22:56,1.002,0.251,99.460,0,0,248628,6649652,34916,485700,60.127,346.731,0,0
16-12 17:22:57,0,0,98.999,0,0,248628,6649652,34916,485700,183.998,397.995,0,8.000
16-12 17:22:58,0,0.250,99.749,0,0,248628,6649652,34916,485700,101.999,387.995,0,0
16-12 17:22:59,0.250,0.250,99.257,0,0,248628,6649652,34916,485700,134.010,392.028,0,48.003
16-12 17:23:00,0,0,99.807,0,0,248628,6649652,34916,485700,179.653,399.228,0,0
16-12 17:23:01,0.501,0,98.690,0,0,248628,6649652,34924,485692,60.116,338.652,0,36.069
16-12 17:23:02,0.250,0,99.750,0,0,248620,6649652,34924,485700,60.000,345.999,0,28.000
16-12 17:23:03,0,0.250,99.245,0,0,248620,6649652,34924,485700,175.992,441.980,0,0
16-12 17:23:04,0,0,99.751,0,0,248620,6649652,34924,485700,1004.008,1244.010,0,0
16-12 17:23:05,0,0.250,98.921,0,0,248620,6649652,34924,485700,283.774,535.573,0,0
16-12 17:23:06,0.250,0.250,99.828,0,0,248620,6649652,34924,485700,120.094,392.306,0,0
16-12 17:23:07,0.500,0.250,99.005,0,0,248612,6649652,34932,485700,134.007,392.021,0,16.001
16-12 17:23:08,0,0,99.496,0,0,248612,6649652,34932,485700,101.996,387.984,0,0
16-12 17:23:09,0.250,0,99.499,0,0,248612,6649652,34932,485700,133.999,391.998,0,0
16-12 17:23:10,0.499,0,99.540,0,0,248612,6649652,34932,485700,149.684,427.099,0,0
16-12 17:23:11,0.250,0,99.105,0,0,248612,6649652,34932,485700,60.064,338.360,0,0
16-12 17:23:12,0,0,99.348,0,0,248612,6649652,34932,485700,60.059,338.335,0,0
16-12 17:23:13,0.500,0.250,99.499,0,0,248604,6649652,34940,485700,191.997,469.994,0,12.000
16-12 17:23:14,0.250,0.500,99.007,0,0,248604,6649652,34940,485700,126.008,1026.069,0,0
16-12 17:23:15,0,0,99.435,0,0,248604,6649652,34940,485700,59.961,337.778,0,0
16-12 17:23:16,0.250,0,99.565,0,0,248604,6649652,34940,485700,60.039,338.220,0,0
16-12 17:23:17,0,0,99.244,0,0,248604,6649652,34940,485700,179.989,445.974,0,0
16-12 17:23:18,0.500,0,99.506,0,0,248604,6649652,34940,485700,102.006,380.023,0,0
16-12 17:23:19,0.500,0,99.467,0,0,248596,6649652,34948,485700,119.960,1501.499,0,11.996
16-12 17:23:20,0.250,0.250,98.966,0,0,248596,6649652,34948,485700,133.954,399.864,0,0
16-12 17:23:21,0,0.250,99.319,0,0,248596,6649652,34948,485700,150.105,428.298,0,4.003
16-12 17:23:22,0.250,0,99.748,0,0,248596,6649652,34948,485700,193.996,453.990,0,0
16-12 17:23:23,0,0.250,99.251,0,0,248596,6649652,34948,485700,168.002,434.005,0,0
16-12 17:23:24,0,0,99.243,0,0,248596,6649652,34948,485700,59.996,337.978,0,0
16-12 17:23:25,0.500,0.250,99.685,0,0,248596,6649652,34948,485700,59.961,337.779,0,0
